File	type	entity
bronte-shirley.tsv	LOCATION	Mesopotamia
bronte-shirley.tsv	LOCATION	Judea
bronte-shirley.tsv	LOCATION	Cappadocia
bronte-shirley.tsv	LOCATION	Asia Phrygia
bronte-shirley.tsv	LOCATION	Pamphylia
bronte-shirley.tsv	LOCATION	Egypt
bronte-shirley.tsv	LOCATION	Libya
bronte-shirley.tsv	LOCATION	Cyrene
bronte-shirley.tsv	LOCATION	Rome
bronte-shirley.tsv	LOCATION	Jerusalem
bronte-shirley.tsv	LOCATION	Dublin
bronte-shirley.tsv	LOCATION	Connaught
bronte-shirley.tsv	LOCATION	Milldean
bronte-shirley.tsv	LOCATION	Boultby
bronte-shirley.tsv	LOCATION	Stilbro
bronte-shirley.tsv	LOCATION	Stilbro
bronte-shirley.tsv	LOCATION	Fieldhead Lane
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Nunnely Park
bronte-shirley.tsv	LOCATION	Boultby
bronte-shirley.tsv	LOCATION	Egypt
bronte-shirley.tsv	LOCATION	Philistines
bronte-shirley.tsv	LOCATION	Stilbro
bronte-shirley.tsv	LOCATION	Whinbury
bronte-shirley.tsv	LOCATION	America
bronte-shirley.tsv	LOCATION	Whinbury
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Antwerp
bronte-shirley.tsv	LOCATION	Antwerp
bronte-shirley.tsv	LOCATION	Antwerp
bronte-shirley.tsv	LOCATION	Europe
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Milan
bronte-shirley.tsv	LOCATION	Berlin
bronte-shirley.tsv	LOCATION	France
bronte-shirley.tsv	LOCATION	America
bronte-shirley.tsv	LOCATION	Portugal Sicily
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Boultby
bronte-shirley.tsv	LOCATION	Stilbro Moor
bronte-shirley.tsv	LOCATION	Stilbro
bronte-shirley.tsv	LOCATION	Stilbro Moor
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Europe
bronte-shirley.tsv	LOCATION	Stilbro
bronte-shirley.tsv	LOCATION	Wellington
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Wellington
bronte-shirley.tsv	LOCATION	Wellington
bronte-shirley.tsv	LOCATION	Wellington
bronte-shirley.tsv	LOCATION	England Wellington
bronte-shirley.tsv	LOCATION	Asiatic
bronte-shirley.tsv	LOCATION	Red Sea
bronte-shirley.tsv	LOCATION	Libya
bronte-shirley.tsv	LOCATION	Israel
bronte-shirley.tsv	LOCATION	Israel
bronte-shirley.tsv	LOCATION	France
bronte-shirley.tsv	LOCATION	Israel
bronte-shirley.tsv	LOCATION	Egypt
bronte-shirley.tsv	LOCATION	France
bronte-shirley.tsv	LOCATION	Italy
bronte-shirley.tsv	LOCATION	Lodi
bronte-shirley.tsv	LOCATION	France
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	France
bronte-shirley.tsv	LOCATION	France
bronte-shirley.tsv	LOCATION	France
bronte-shirley.tsv	LOCATION	France
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Stilbro
bronte-shirley.tsv	LOCATION	Wellington
bronte-shirley.tsv	LOCATION	Helstone
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Antwerp
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Piece Hall
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Italy
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Miss Cave
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Scotland
bronte-shirley.tsv	LOCATION	France
bronte-shirley.tsv	LOCATION	Antwerp
bronte-shirley.tsv	LOCATION	Antwerp
bronte-shirley.tsv	LOCATION	Amsterdam
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Belgium
bronte-shirley.tsv	LOCATION	London
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Europe
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Antwerp
bronte-shirley.tsv	LOCATION	Antwerp
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Mons
bronte-shirley.tsv	LOCATION	Leuze
bronte-shirley.tsv	LOCATION	Brussels
bronte-shirley.tsv	LOCATION	Paris
bronte-shirley.tsv	LOCATION	Mons
bronte-shirley.tsv	LOCATION	Rome
bronte-shirley.tsv	LOCATION	Racine
bronte-shirley.tsv	LOCATION	Racine
bronte-shirley.tsv	LOCATION	Whinbury
bronte-shirley.tsv	LOCATION	Skyes
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Whinbury
bronte-shirley.tsv	LOCATION	Stilbro
bronte-shirley.tsv	LOCATION	Antwerp
bronte-shirley.tsv	LOCATION	Antwerp
bronte-shirley.tsv	LOCATION	Antwerp
bronte-shirley.tsv	LOCATION	Antwerp
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Rome
bronte-shirley.tsv	LOCATION	Rome
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Peninsula
bronte-shirley.tsv	LOCATION	Wellington
bronte-shirley.tsv	LOCATION	Holland
bronte-shirley.tsv	LOCATION	Briarfield Whinbury
bronte-shirley.tsv	LOCATION	Jericho
bronte-shirley.tsv	LOCATION	Nunnely
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Lancashire
bronte-shirley.tsv	LOCATION	Nunnely
bronte-shirley.tsv	LOCATION	Nunnely
bronte-shirley.tsv	LOCATION	Whinbury Tired
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Providence
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Whinbury
bronte-shirley.tsv	LOCATION	Gehenna However
bronte-shirley.tsv	LOCATION	Stilbro Moor
bronte-shirley.tsv	LOCATION	Whinbury
bronte-shirley.tsv	LOCATION	Helstone
bronte-shirley.tsv	LOCATION	Providence
bronte-shirley.tsv	LOCATION	Antarctic Zone
bronte-shirley.tsv	LOCATION	Stilbro
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Helstone
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Stilbro
bronte-shirley.tsv	LOCATION	Briar Chapel
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Whinbury
bronte-shirley.tsv	LOCATION	Stilbro
bronte-shirley.tsv	LOCATION	France
bronte-shirley.tsv	LOCATION	Italy
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Peninsula
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Europe
bronte-shirley.tsv	LOCATION	Europe
bronte-shirley.tsv	LOCATION	Russia
bronte-shirley.tsv	LOCATION	Russia
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Peninsula
bronte-shirley.tsv	LOCATION	Wellington
bronte-shirley.tsv	LOCATION	Britain
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Stilbro Moor
bronte-shirley.tsv	LOCATION	Providence
bronte-shirley.tsv	LOCATION	Cliff Bridge
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Providence
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Walden Hall
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Scotland
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Nunnwood
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Nunnwood Miss Keeldar
bronte-shirley.tsv	LOCATION	Nunnwood
bronte-shirley.tsv	LOCATION	Egypt
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Atlantic
bronte-shirley.tsv	LOCATION	London
bronte-shirley.tsv	LOCATION	London
bronte-shirley.tsv	LOCATION	Earnest
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Isles
bronte-shirley.tsv	LOCATION	Shetland the Orkney Islands
bronte-shirley.tsv	LOCATION	North Atlantic
bronte-shirley.tsv	LOCATION	Shetland
bronte-shirley.tsv	LOCATION	Faroe Isles
bronte-shirley.tsv	LOCATION	Suderoe
bronte-shirley.tsv	LOCATION	Stromoe Caroline
bronte-shirley.tsv	LOCATION	Norway
bronte-shirley.tsv	LOCATION	Stilbro
bronte-shirley.tsv	LOCATION	Nottingham Manchester
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Wynnes
bronte-shirley.tsv	LOCATION	Jericho
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Boultby Mr Hall
bronte-shirley.tsv	LOCATION	Boultby
bronte-shirley.tsv	LOCATION	Miss Hall
bronte-shirley.tsv	LOCATION	Europe
bronte-shirley.tsv	LOCATION	Briarfield Whinbury
bronte-shirley.tsv	LOCATION	Reproach
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Nottingham
bronte-shirley.tsv	LOCATION	Manchester
bronte-shirley.tsv	LOCATION	Birmingham
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Nunnwood
bronte-shirley.tsv	LOCATION	Boultby
bronte-shirley.tsv	LOCATION	Margaret Hall
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Whinbury
bronte-shirley.tsv	LOCATION	Boultby
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Britain
bronte-shirley.tsv	LOCATION	Scotland
bronte-shirley.tsv	LOCATION	Royd Lane
bronte-shirley.tsv	LOCATION	Boultby
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	De Walden
bronte-shirley.tsv	LOCATION	De Walden
bronte-shirley.tsv	LOCATION	Stilbro Moor
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	France
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Stilbro
bronte-shirley.tsv	LOCATION	Stilbro
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Briarmains
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Briarmains
bronte-shirley.tsv	LOCATION	Fieldhead Hall Shirley
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Stilbro
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Guinea
bronte-shirley.tsv	LOCATION	Bethel
bronte-shirley.tsv	LOCATION	Sympson Grove How
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Israel
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Whinbury
bronte-shirley.tsv	LOCATION	Sahara
bronte-shirley.tsv	LOCATION	Briarmains
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Italy
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Wellington
bronte-shirley.tsv	LOCATION	Wellington
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Louis
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Birmingham
bronte-shirley.tsv	LOCATION	Helstone
bronte-shirley.tsv	LOCATION	Europe
bronte-shirley.tsv	LOCATION	Australia
bronte-shirley.tsv	LOCATION	Peniel Till
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Wormwood Wells
bronte-shirley.tsv	LOCATION	Birmingham
bronte-shirley.tsv	LOCATION	London
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Damascus
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Cambridge
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Sympson Grove
bronte-shirley.tsv	LOCATION	Sympson Grove What
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Cumberland
bronte-shirley.tsv	LOCATION	De Walden Hall
bronte-shirley.tsv	LOCATION	Britain
bronte-shirley.tsv	LOCATION	Nunnely
bronte-shirley.tsv	LOCATION	Whinbury
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Cliffbridge
bronte-shirley.tsv	LOCATION	Nunnely
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	London
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	West the South the North What
bronte-shirley.tsv	LOCATION	Asia
bronte-shirley.tsv	LOCATION	Europe
bronte-shirley.tsv	LOCATION	Earth
bronte-shirley.tsv	LOCATION	Sympson Grove
bronte-shirley.tsv	LOCATION	Bossuet
bronte-shirley.tsv	LOCATION	Fieldhead
bronte-shirley.tsv	LOCATION	Racine
bronte-shirley.tsv	LOCATION	Roseau
bronte-shirley.tsv	LOCATION	De Walden Hall
bronte-shirley.tsv	LOCATION	Italy
bronte-shirley.tsv	LOCATION	Stilbro Moor
bronte-shirley.tsv	LOCATION	Malice
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Keeldar
bronte-shirley.tsv	LOCATION	Sympson Grove
bronte-shirley.tsv	LOCATION	Amazon
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	England
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	Whinbury
bronte-shirley.tsv	LOCATION	Briarfield
bronte-shirley.tsv	LOCATION	Stilbro
bronte-shirley.tsv	LOCATION	Yorkshire
bronte-shirley.tsv	LOCATION	London
bronte-wuthering.tsv	LOCATION	US US
bronte-wuthering.tsv	LOCATION	England
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Heathcliff
bronte-wuthering.tsv	LOCATION	Hareton
bronte-wuthering.tsv	LOCATION	London
bronte-wuthering.tsv	LOCATION	Brooad Way
bronte-wuthering.tsv	LOCATION	Thrushcross Park
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Liverpool
bronte-wuthering.tsv	LOCATION	Liverpool
bronte-wuthering.tsv	LOCATION	Christendom
bronte-wuthering.tsv	LOCATION	Oho
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	China
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	England
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	England
bronte-wuthering.tsv	LOCATION	Hareton
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Hareton
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Gimmerton Chapel
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	America
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Thrushcross Grange
bronte-wuthering.tsv	LOCATION	Atlantic
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Hareton
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	England
bronte-wuthering.tsv	LOCATION	Hareton
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	London
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Thrushcross Park
bronte-wuthering.tsv	LOCATION	Fairy Cave
bronte-wuthering.tsv	LOCATION	Penistone Crags
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Phoenix
bronte-wuthering.tsv	LOCATION	Phoenix
bronte-wuthering.tsv	LOCATION	London
bronte-wuthering.tsv	LOCATION	Hareton
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Penistone Crags
bronte-wuthering.tsv	LOCATION	Fairy Cave
bronte-wuthering.tsv	LOCATION	Wuthering Heights Between
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Grange
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Penistone Crags Don
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Earnshaw
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Heights
bronte-wuthering.tsv	LOCATION	Grange Park
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Hareton
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	London
bronte-wuthering.tsv	LOCATION	London
bronte-wuthering.tsv	LOCATION	Hareton
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Hareton Earnshaw
bronte-wuthering.tsv	LOCATION	London
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Gimmerton
bronte-wuthering.tsv	LOCATION	England
bronte-wuthering.tsv	LOCATION	Wuthering Heights
bronte-wuthering.tsv	LOCATION	Heathcliff
bronte-wuthering.tsv	LOCATION	Hareton
bronte-wuthering.tsv	LOCATION	United States
bronte-wuthering.tsv	LOCATION	United States
bronte-wuthering.tsv	LOCATION	United States
bronte-wuthering.tsv	LOCATION	United States
bronte-wuthering.tsv	LOCATION	United States
bronte-wuthering.tsv	LOCATION	United States
bronte-wuthering.tsv	LOCATION	United States
bronte-wuthering.tsv	LOCATION	United States
bronte-wuthering.tsv	LOCATION	Mississippi
bronte-wuthering.tsv	LOCATION	Melan Dr S Fairbanks AK
bronte-wuthering.tsv	LOCATION	West Salt Lake City UT
bronte-wuthering.tsv	LOCATION	United States
bronte-wuthering.tsv	LOCATION	United States
