type	entity
PERSON	Alex Sandy Pentland
PERSON	Dan Amira
PERSON	Rick Santorum
ORGANIZATION	Google
ORGANIZATION	New York Magazine
PERSON	Marco T Bastos
PERSON	Dan Mercea
ORGANIZATION	Social Science Computer Review
ORGANIZATION	BBC News 2015 UN Security Council
LOCATION	Iran
PERSON	David Bell
LOCATION	New York
PERSON	Routledge Alessandro Bessi
PERSON	Emilio Ferrara
PERSON	Elizabeth A Bodine Baron Todd C Helmus Madeline Magnuson
PERSON	Zev Winkelman
ORGANIZATION	ISIS
ORGANIZATION	Twitter Santa Monica Calif RAND Corporation
PERSON	Anita Campbell
PERSON	Noam Cohen
ORGANIZATION	Google
PERSON	Bush
ORGANIZATION	New York Times
PERSON	Gabriella Coleman
PERSON	Gabriella Coleman
ORGANIZATION	Princeton N J Princeton University Press
PERSON	Giorel Curran
ORGANIZATION	Morgan Gibson 2013 WikiLeaks
PERSON	DePaula Ersin Dincelli
PERSON	Teresa M Harrison
PERSON	Marco Deseriis
ORGANIZATION	Theory Culture amp Society
PERSON	Ersin Dincelli Yuan Hong
ORGANIZATION	Proceedings of the Association for Information Science and Technology
PERSON	Robert J Domanski
LOCATION	Lanham Md Lexington
PERSON	Jesse Emspak
PERSON	Adam Entous Craig Timberg
PERSON	Elizabeth Dwoskin
ORGANIZATION	Facebook
LOCATION	America
ORGANIZATION	Washington Post
PERSON	Emilio Ferrara Onur Varol Clayton Davis Filippo Menczer
PERSON	Alessandro Flammini
PERSON	Klint Finley
PERSON	Asmelash Teka Hadgu Kiran Garimella
PERSON	Ingmar Weber
PERSON	Noah C N Hampson
ORGANIZATION	Boston College International
PERSON	Heather Havenstein
ORGANIZATION	Google
ORGANIZATION	McCain Computerworld
PERSON	Xiaoyun He Amir Karami
PERSON	Chaoqun Deng
PERSON	Yoonjin Hyun
ORGANIZATION	ICEC
ORGANIZATION	18th Annual International Conference on Electronic Commerce
PERSON	Danesh Irani Steve Webb Calton Pu
PERSON	Kang Li
PERSON	Sarah J Jackson
PERSON	Brooke Foucault Welles
ORGANIZATION	Journal of Communication
ORGANIZATION	Internet London Routledge Tim Jordan
PERSON	Paul A Taylor
PERSON	London Routledge Andreas Jungherr
ORGANIZATION	Journal of Information Technology amp Politics
PERSON	Emad Khazraee
PERSON	James Losey
PERSON	Gary King Jennifer Pan
PERSON	Margaret E Roberts
ORGANIZATION	American Political Science Review
PERSON	Kyumin Lee James Caverlee Krishna Y Kamath
PERSON	Zhiyuan Cheng
PERSON	Carol D Leonnig Tom Hamburger
PERSON	Rosalind S Helderman
ORGANIZATION	Kremlin
ORGANIZATION	Facebook
ORGANIZATION	Washington Post
PERSON	Clinton
ORGANIZATION	PAC
LOCATION	Albania Balkan
PERSON	Evgeny Morozov
ORGANIZATION	New York Public Affairs Mahdi M Najafabadi
ORGANIZATION	Digital Government Research
PERSON	John Pike
ORGANIZATION	Mujahedin e Khalq
ORGANIZATION	GlobalSecurity
PERSON	Gareth Porter
LOCATION	US
LOCATION	Iran
LOCATION	Syria
PERSON	Roy Rosenzweig
ORGANIZATION	Internet American Historical Review
PERSON	Rossini Jeff Hemsley Sikana Tanupabrungsun Feifei Zhang Jerry Robinson
PERSON	Jennifer Stromer Galley
ORGANIZATION	Eighth International Conference on Social Media amp Society
PERSON	Rodrigo Sandoval Almazan
PERSON	J Ramon Gil Garcia
ORGANIZATION	Government Information Quarterly
PERSON	Surendra Sedhai
ORGANIZATION	SIGIR
ORGANIZATION	Research and Development in Information Retrieval
PERSON	Scott Shane
PERSON	Vindu Goel
ORGANIZATION	Facebook
ORGANIZATION	New York Times
PERSON	Rukundo Solomon
ORGANIZATION	Uganda Computer Law amp Security Review
PERSON	Jonghyuk Song Sangho Lee
PERSON	Jong Kim
PERSON	Robin Sommer Davide Balzarotti
PERSON	Gregor Maier
LOCATION	Berlin
PERSON	Richard
ORGANIZATION	Westport Conn Quorum Books
PERSON	Denis Stukal Sergey Sanovich Richard Bonneau
PERSON	Joshua A Tucker
PERSON	Pablo Su
PERSON	Serrato Margaret E Roberts Clayton Davis
PERSON	Filippo Menczer
PERSON	Emma Spiro
PERSON	Yong Yeol Ahn
PERSON	Colin Taylor
PERSON	Hillary
ORGANIZATION	Facebook
PERSON	Bernie
PERSON	Marisa Taylor
ORGANIZATION	Google
PERSON	Bush
ORGANIZATION	Obama Wall Street Journal
PERSON	Paul A Taylor
ORGANIZATION	New Media amp Society
PERSON	Kurt Thomas Chris Grier Dawn Song
PERSON	Vern Paxson
PERSON	Deepali Virmani Nikita Jain Ketan Parikh
PERSON	Abhishek Srivastava
ORGANIZATION	Procedia Computer Science
PERSON	Stanley Wasserman
PERSON	Katherine Faust
ORGANIZATION	New York Cambridge University Press Samuel C Woolley
PERSON	Tingmin Wu Sheng Wen Shigang Liu Jun Zhang Yang Xiang Majed Alrubaian
PERSON	Mohammad Mehedi Hassan
PERSON	Chao Yang Jialong Zhang
PERSON	Guofei Gu
ORGANIZATION	ACSAC
PERSON	Neetzan Zimmerman
PERSON	Hillary
PERSON	Bernie FB
PERSON	Mahdi M Najafabadi
PERSON	Robert J Domanski Hacktivism
PERSON	Mahdi M Najafabadi
PERSON	Robert J Domanski
ORGANIZATION	University of Illinois at Chicago University Library First
