type	entity
ORGANIZATION	APA
ORGANIZATION	GLAAD
ORGANIZATION	APA
PERSON	Oliver Laas
ORGANIZATION	Digital Games
ORGANIZATION	ASM
ORGANIZATION	Works Cited American Psychological Association 2016 American Psychological Association
ORGANIZATION	Angel Cross K The New Laboratory of Dreams Role
ORGANIZATION	Theory of Narrative University of Toronto Press Toronto Buffalo
PERSON	Howard
ORGANIZATION	Rustle of Language University of California Press
PERSON	Bastal
ORGANIZATION	Cassell 2000 Cassell J Storytelling
PERSON	Cassell J Jenkins
ORGANIZATION	Computer Games MIT Press Cambridge Massachusetts 2000
PERSON	Cavallaro
ORGANIZATION	Crossroads of Animation and Computer Games McFarland amp Co Jefferson North Carolina
PERSON	Lilley
LOCATION	London New York
ORGANIZATION	BioWare
ORGANIZATION	International Journal of Research
ORGANIZATION	New Media Technologies
PERSON	Routledge
LOCATION	New York
PERSON	Dan
PERSON	Phil
PERSON	Dovey J Kennedy
ORGANIZATION	Electronic Arts 2000 Electronic Arts The Sims
ORGANIZATION	Electronic Arts 2014a Electronic Arts Dragon Age Inquisition
ORGANIZATION	Electronic Arts 2014b Electronic Arts The Sims
ORGANIZATION	Electronic Arts n d Electronic Arts The Sims
ORGANIZATION	Entertainment Software Association 2015 Entertainment Software Association
ORGANIZATION	Video Game Industry Entertainment Software Association Washington 2015 Entertainment Software Association 2016 Entertainment Software Association
ORGANIZATION	Video Game Industry Entertainment Software Association Washington
PERSON	Cherny
PERSON	Weise
ORGANIZATION	Publishers Group West Seattle Washington Emeryville California
PERSON	Frasca
ORGANIZATION	Frasca G Simulation
PERSON	Routledge
LOCATION	New York
PERSON	Gallagher
PERSON	Moretti
ORGANIZATION	Novel Princeton University Press Princeton
ORGANIZATION	Interactive Story Systems Stanford University
PERSON	Ginsberg
PERSON	Ginsberg
ORGANIZATION	Identity New Americanists Duke University Press Durham North Carolina
PERSON	Greer
ORGANIZATION	Hayles N K Electronic Literature New Horizons
ORGANIZATION	Literary University of Notre Dame Notre Dame Indiana
ORGANIZATION	f3BSbcEvtLc Kang 2000 Kang J Cyber Race Harvard Law Review
PERSON	Kendall
PERSON	Cherny
PERSON	Weise
ORGANIZATION	Publishers Group West Seattle Washington Emeryville California
PERSON	Lanser
ORGANIZATION	Narratology Narrative
PERSON	Lebowitz
PERSON	Lebowitz J Klug
PERSON	Cherny
PERSON	Weise
ORGANIZATION	Publishers Group West Seattle Washington Emeryville California
PERSON	Murray
ORGANIZATION	MIT Press Cambridge Massachusetts
PERSON	Nakamura
PERSON	Nakamura
PERSON	Nakamura
PERSON	Nguyen
ORGANIZATION	Digital Space In Wong S C Ed Asian America Net Ethnicity Nationalism and Cyberspace Routledge New York
PERSON	Nielsen
ORGANIZATION	Feminist Narratology Palgrave Macmillan Houndmills Basingstoke Hampshire New York 2006 Pewdiepie 2014 Pewdiepie Sims
PERSON	Rabinowitz
PERSON	Ryan
PERSON	Ryan
PERSON	Selig
PERSON	Stuart Moulthrop
ORGANIZATION	Gender Customization Same Sex Pregnancy and Unisex Clothing
PERSON	Taylor
PERSON	Taylor
ORGANIZATION	International Journal of Research
ORGANIZATION	Internet Simon amp Schuster New York
ORGANIZATION	Valve Corporation 2017a Valve Corporation Always Sometimes Monsters
ORGANIZATION	Valve Corporation 2017b Valve Corporation Hustle Cat
ORGANIZATION	Valve Corporation 2017c Valve Corporation Small
ORGANIZATION	522728268734722170 Valve Corporation 2017d Valve Corporation Steam Search
PERSON	Walsh
PERSON	Walsh
PERSON	Warhol R Lanser
ORGANIZATION	Ohio State University Press Ohio
ORGANIZATION	Alliance of Digital Humanities Organizations Affiliated
